Fold_Number,Accuracy,F1_Score,Recall,Precision
Fold.1,0.9761904761904762,0.976,0.9816091954022989,0.9704545454545455
Fold.2,0.9478458049886621,0.9490022172949002,0.9907407407407407,0.9106382978723404
