Fold_Number,Accuracy,F1_Score,Recall,Precision
Fold1,0.9875283446712018,0.9873125720876585,0.9839080459770115,0.9907407407407407
Fold2,0.9920634920634921,0.9918887601390498,0.9907407407407407,0.9930394431554525
