Fold_Number,Accuracy,F1_Score,Recall,Precision
Fold.1,0.9954648526077098,0.9954128440366972,0.9977011494252873,0.9931350114416476
Fold.2,0.9909297052154195,0.9907192575406032,0.9884259259259259,0.9930232558139535
