Fold_Number,Accuracy,F1_Score,Recall,Precision
Fold.1,0.9886621315192744,0.9884792626728109,0.9862068965517241,0.9907621247113164
Fold.2,0.9920634920634921,0.9918887601390498,0.9907407407407407,0.9930394431554525
