Fold_Number,Accuracy,F1_Score,Recall,Precision
Fold.1,0.9863945578231292,0.9861431870669746,0.9816091954022989,0.9907192575406032
Fold.2,0.9909297052154195,0.9907192575406032,0.9884259259259259,0.9930232558139535
