Fold_Number,Accuracy,F1_Score,Recall,Precision
Fold.1,0.9795918367346939,0.9793577981651376,0.9816091954022989,0.977116704805492
Fold.2,0.9897959183673469,0.9895470383275262,0.9861111111111112,0.993006993006993
