Fold_Number,Accuracy,F1_Score,Recall,Precision
Fold.1,0.9631728045325779,0.9645776566757494,1.0,0.9315789473684211
Fold.2,0.9518413597733711,0.9518413597733711,1.0,0.9081081081081082
Fold.3,0.943342776203966,0.9447513812154695,1.0,0.8952879581151832
Fold.4,0.9603399433427762,0.9602272727272728,1.0,0.9234972677595629
Fold.5,0.9460227272727273,0.9503916449086162,1.0,0.9054726368159204
