Fold_Number,Accuracy,F1_Score,Recall,Precision
Fold.1,0.9331065759637188,0.9364908503767492,1.0,0.8805668016194332
Fold.2,0.8968253968253969,0.9045120671563485,0.9976851851851852,0.8272552783109405
