Fold_Number,Accuracy,F1_Score,Recall,Precision
Fold.1,0.9875283446712018,0.9873125720876585,0.9839080459770115,0.9907407407407407
Fold.2,0.981859410430839,0.9814814814814815,0.9814814814814815,0.9814814814814815
