Fold_Number,Accuracy,F1_Score,Recall,Precision
Fold.1,0.9739229024943311,0.9735935706084959,0.9747126436781609,0.9724770642201835
Fold.2,0.9920634920634921,0.9918887601390498,0.9907407407407407,0.9930394431554525
