Fold_Number,Accuracy,F1_Score,Recall,Precision
Fold.1,0.9297052154195011,0.9334763948497854,1.0,0.8752515090543259
Fold.2,0.9217687074829932,0.9260450160771704,1.0,0.8622754491017964
