Fold_Number,Accuracy,F1_Score,Recall,Precision
Fold.1,0.9070294784580499,0.9138655462184874,1.0,0.8413926499032882
Fold.2,0.8990929705215419,0.9064143007360672,0.9976851851851852,0.8304431599229287
