Fold_Number,Accuracy,F1_Score,Recall,Precision
Fold.1,0.9219440353460973,0.8710462287104623,0.771551724137931,1.0
Fold.2,0.9013254786450663,0.8286445012787723,0.7074235807860262,1.0
