Fold_Number,Accuracy,F1_Score,Recall,Precision
Fold1,0.9931972789115646,0.993103448275862,0.993103448275862,0.993103448275862
Fold2,0.9886621315192744,0.9883720930232558,0.9837962962962963,0.9929906542056075
